witness,year,idx,id,raw_id,is_kalend,n_words,SCOT,SCOT_AMBIG,INSULAR,MIDLAND,MUNSTER,TERRITORY,IONA,sha1
AU,541,0,AU541.0,U541.0,1,6,0,0,0,0,0,0,0,45263fcc4bba
AU,542,0,AU542.0,U542.0,1,7,0,0,0,0,0,0,0,ead43f5553bd
AU,542,1,AU542.1,U542.1,0,6,0,0,0,0,0,0,0,2f42bb68119c
AU,542,2,AU542.2,U542.2,0,2,0,0,0,0,0,0,0,2359fe826492
AU,543,0,AU543.0,U543.0,1,7,0,0,0,0,0,0,0,35f545eaf5ec
AU,543,1,AU543.1,U543.1,0,18,0,0,0,0,1,0,0,f3a53e3a8423
AU,543,2,AU543.2,U543.2,0,32,0,0,0,0,0,0,0,eff3f8266fb0
AU,544,0,AU544.0,U544.0,1,6,0,0,0,0,0,0,0,4976c041cf0c
AU,544,1,AU544.1,U544.1,0,18,0,0,0,0,0,0,0,c7417bbb3d89
AU,545,0,AU545.0,U545.0,1,12,0,0,0,0,0,0,0,ee8b693f1599
AU,545,1,AU545.1,U545.1,0,11,0,0,0,0,0,0,0,3aacdfc48943
AU,545,2,AU545.2,U545.2,0,9,0,0,0,0,0,0,0,bf63ef07b351
AU,545,3,AU545.3,U545.3,0,23,0,0,0,0,0,0,0,195251a0e820
AU,545,4,AU545.4,U545.4,0,9,0,0,0,0,0,0,0,8e75822abc37
AU,546,0,AU546.0,U546.0,1,12,0,0,0,0,0,0,0,05fb3e0a9187
AU,546,1,AU546.1,U546.1,0,5,0,0,0,0,0,0,0,d14c74868697
AU,547,0,AU547.0,U547.0,1,12,0,0,0,0,0,0,0,6717e824607b
AU,547,1,AU547.1,U547.1,0,42,0,0,0,0,0,0,0,cc2121c16077
AU,548,0,AU548.0,U548.0,1,12,0,0,0,0,0,0,0,d38eecf5525e
AU,548,1,AU548.1,U548.1,0,14,0,0,0,1,0,0,0,ab32f4b72ce4
AU,548,2,AU548.2,U548.2,0,5,0,0,0,1,0,0,0,e79e12044895
AU,548,3,AU548.3,U548.3,0,17,0,0,0,0,1,0,0,29ee2e628859
AU,548,4,AU548.4,U548.4,0,6,0,0,0,0,0,0,0,13dde6bb76c2
AU,549,0,AU549.0,U549.0,1,12,0,0,0,0,0,0,0,53ac243e4c01
AU,549,1,AU549.1,U549.1,0,31,0,0,0,1,0,0,0,a2ff2a9d3581
AU,549,2,AU549.2,U549.2,0,6,0,0,0,0,0,0,0,9697d1b65dc8
AU,549,3,AU549.3,U549.3,0,33,0,0,0,0,0,0,0,65510159e0f0
AU,549,4,AU549.4,U549.4,0,38,0,0,0,1,0,0,0,ec102d6a9a38
AU,550,0,AU550.0,U550.0,1,12,0,0,0,0,0,0,0,3944be4d5ec1
AU,550,1,AU550.1,U550.1,0,34,0,0,0,0,0,0,0,56ac5cfcabb2
AU,550,2,AU550.2,U550.2,0,8,0,0,0,0,0,0,0,873bd367a72c
AU,551,0,AU551.0,U551.0,1,12,0,0,0,0,0,0,0,ad98568bb2ee
AU,551,1,AU551.1,U551.1,0,20,0,0,0,1,0,0,0,c05ec5106a95
AU,552,0,AU552.0,U552.0,1,9,0,0,0,0,0,0,0,ebff209dca47
AU,552,1,AU552.1,U552.1,0,20,0,0,0,0,1,0,0,829952fc632a
AU,552,2,AU552.2,U552.2,0,6,0,0,0,0,0,0,0,cc374cd78cb4
AU,553,0,AU553.0,U553.0,1,8,0,0,0,0,0,0,0,5ccc2351805b
AU,553,1,AU553.1,U553.1,0,25,0,0,0,0,0,0,0,b8da89a0f870
AU,553,2,AU553.2,U553.2,0,6,0,0,0,0,0,0,0,866f176edc86
AU,553,3,AU553.3,U553.3,0,93,0,0,0,1,0,0,0,420e23072c1e
AU,553,4,AU553.4,U553.4,0,12,0,0,0,1,0,0,0,dab9bffa4969
AU,554,0,AU554.0,U554.0,1,6,0,0,0,0,0,0,0,dabfa7961258
AU,554,1,AU554.1,U554.1,0,5,0,0,0,0,0,0,0,ffacb0957ab3
AU,554,2,AU554.2,U554.2,0,8,0,0,0,0,0,0,0,2c3c5869b83b
AU,555,0,AU555.0,U555.0,1,6,0,0,0,0,0,0,0,4911b8caafa1
AU,555,1,AU555.1,U555.1,0,9,0,0,0,0,0,0,0,c4770938b3c4
AU,555,2,AU555.2,U555.2,0,22,0,0,0,0,0,0,0,a81337140ab6
AU,555,3,AU555.3,U555.3,0,6,0,0,0,0,0,0,0,7be94d894f82
AU,556,0,AU556.0,U556.0,1,12,0,0,0,0,0,0,0,842abf9b149d
AU,556,1,AU556.1,U556.1,0,22,0,0,0,0,0,0,0,a5d67c22990b
AU,556,2,AU556.2,U556.2,0,13,0,0,0,0,0,0,0,a4b87b837bcd
AU,557,0,AU557.0,U557.0,1,10,0,0,0,0,0,0,0,1efd0868f286
AU,557,1,AU557.1,U557.1,0,11,0,0,0,0,0,0,0,027bbe58149f
AU,558,0,AU558.0,U558.0,1,12,0,0,0,0,0,0,0,59cf312b64e3
AU,558,1,AU558.1,U558.1,0,11,0,0,0,0,0,0,0,4620d4052523
AU,558,2,AU558.2,U558.2,0,24,0,0,0,1,0,0,0,82afe63b27d9
AU,558,3,AU558.3,U558.3,0,7,0,0,0,0,0,0,0,88a0662cde96
AU,558,4,AU558.4,U558.4,0,9,0,0,0,0,0,0,0,132c3378176b
AU,558,5,AU558.5,U558.5,0,8,0,0,0,0,0,0,0,9dd27abc5488
AU,559,0,AU559.0,U559.0,1,7,0,0,0,0,0,0,0,2239f22b0054
AU,559,1,AU559.1,U559.1,0,6,0,0,0,0,0,0,0,7be94d894f82
AU,560,0,AU560.0,U560.0,1,7,0,0,0,0,0,0,0,4b35effd6201
AU,560,1,AU560.1,U560.1,0,18,0,0,0,1,0,0,0,7633700eab96
AU,560,2,AU560.2,U560.2,0,8,0,0,0,0,0,0,0,cacc5908f2e4
AU,560,3,AU560.3,U560.3,0,5,0,0,0,0,0,0,0,c0c173887459
AU,561,0,AU561.0,U561.0,1,7,0,0,0,0,0,0,0,381b46a13474
AU,561,1,AU561.1,U561.1,0,67,0,0,0,0,0,0,0,c2b5b8cc35d4
AU,561,2,AU561.2,U561.2,0,46,0,0,0,0,0,0,0,4ebc9baf9e35
AU,561,3,AU561.3,U561.3,0,5,0,0,0,0,0,0,0,c9d6171efad3
AU,562,0,AU562.0,U562.0,1,7,0,0,0,0,0,0,0,0ba624c41a5d
AU,562,1,AU562.1,U562.1,0,21,0,0,0,0,0,0,0,ddc2cda9b2ed
AU,562,2,AU562.2,U562.2,0,7,0,0,0,0,0,0,0,67d5f9c2d6d0
AU,563,0,AU563.0,U563.0,1,12,0,0,0,0,0,0,0,b6268b57606d
AU,563,1,AU563.1,U563.1,0,161,0,1,0,0,0,0,0,99e732e40db7
AU,563,2,AU563.2,U563.2,0,5,0,0,0,0,0,0,0,6d54baae8d36
AU,563,3,AU563.3,U563.3,0,8,0,0,0,0,0,0,0,57b361ce637a
AU,563,4,AU563.4,U563.4,0,17,1,0,0,0,0,0,1,2b86166a3a33
AU,564,0,AU564.0,U564.0,1,12,0,0,0,0,0,0,0,258285d4c1bd
AU,564,1,AU564.1,U564.1,0,4,0,0,0,0,0,0,0,045c8a19203a
AU,564,2,AU564.2,U564.2,0,5,0,0,0,0,0,0,0,493dea0c29b5
AU,564,3,AU564.3,U564.3,0,11,0,0,0,0,0,0,0,da43a6aa9daa
AU,565,0,AU565.0,U565.0,1,12,0,0,0,0,0,0,0,9812a179cbba
AU,565,1,AU565.1,U565.1,0,26,0,0,0,0,0,0,0,b549df9efa6d
AU,565,2,AU565.2,U565.2,0,8,0,0,0,0,0,0,0,9f8621a86a40
AU,565,3,AU565.3,U565.3,0,12,0,0,0,0,0,0,0,9c8561d8a321
AU,566,0,AU566.0,U566.0,1,12,0,0,0,0,0,0,0,87e5c5346f4e
AU,566,1,AU566.1,U566.1,0,10,0,0,0,0,0,0,0,940759ce256e
AU,566,2,AU566.2,U566.2,0,17,0,0,0,0,0,0,0,8367e2a024a5
AU,566,3,AU566.3,U566.3,0,9,0,0,0,0,0,0,0,e1eac967a8c0
AU,567,0,AU567.0,U567.0,1,8,0,0,0,0,0,0,0,bda3d81f4ebb
AU,567,1,AU567.1,U567.1,0,24,0,0,0,0,0,0,0,657e24740696
AU,567,2,AU567.2,U567.2,0,4,1,0,0,0,0,1,0,fa6fed5ed661
AU,568,0,AU568.0,U568.0,1,12,0,0,0,0,0,0,0,c5294812ddee
AU,568,1,AU568.1,U568.1,0,16,1,0,0,0,0,1,0,ac5efb01996b
AU,569,0,AU569.0,U569.0,1,12,0,0,0,0,0,0,0,4ebffdea5577
AU,569,1,AU569.1,U569.1,0,12,0,0,0,0,0,0,0,eab056540832
AU,570,0,AU570.0,U570.0,1,12,0,0,0,0,0,0,0,c061ea5b2e7f
AU,570,1,AU570.1,U570.1,0,7,0,0,0,0,0,0,0,ea2286e83801
AU,570,2,AU570.2,U570.2,0,13,0,0,0,1,0,0,0,34d7b2b43f72
AU,570,3,AU570.3,U570.3,0,2,0,0,0,0,0,0,0,4a2c41dc20d6
AU,570,4,AU570.4,U570.4,0,6,0,0,0,0,0,0,0,92370c069f0c
AU,571,0,AU571.0,U571.0,1,12,0,0,0,0,0,0,0,480484228dbe
AU,571,1,AU571.1,U571.1,0,7,0,0,0,0,0,0,0,4f362e8bd01a
AU,571,2,AU571.2,U571.2,0,9,0,0,0,0,0,0,0,8960e26c171e
AU,572,0,AU572.0,U572.0,1,12,0,0,0,0,0,0,0,5ec098f1eead
AU,572,1,AU572.1,U572.1,0,43,0,0,0,0,0,0,0,7f95991ae95f
AU,572,2,AU572.2,U572.2,0,7,0,0,0,0,0,0,0,2706296bd51f
AU,572,3,AU572.3,U572.3,0,6,0,0,0,0,0,0,0,12f506639964
AU,572,4,AU572.4,U572.4,0,10,0,0,0,0,0,0,0,832531615c11
AU,572,5,AU572.5,U572.5,0,7,0,0,0,0,0,0,0,93675afec0c3
AU,572,6,AU572.6,U572.6,0,8,0,0,0,0,0,0,0,0d012b5064d0
AU,573,0,AU573.0,U573.0,1,12,0,0,0,0,0,0,0,53f87368567b
AU,573,1,AU573.1,U573.1,0,17,0,0,0,0,0,0,0,48a9eb0afeb4
AU,573,2,AU573.2,U573.2,0,11,0,0,0,0,1,0,0,c540c002ecc7
AU,573,3,AU573.3,U573.3,0,20,0,0,0,0,0,0,0,869ef2d8fe2e
AU,574,0,AU574.0,U574.0,1,12,0,0,0,0,0,0,0,363c930d96c3
AU,574,1,AU574.1,U574.1,0,12,0,1,0,0,0,0,0,0b15a034e138
AU,574,2,AU574.2,U574.2,0,22,1,0,0,0,0,0,1,025649768ac5
AU,574,3,AU574.3,U574.3,0,30,0,0,0,0,0,0,0,efb25084e923
AU,575,0,AU575.0,U575.0,1,12,0,0,0,0,0,0,0,af777d455743
AU,575,1,AU575.1,U575.1,0,17,0,0,0,0,0,0,0,a094fdf336b9
AU,576,0,AU576.0,U576.0,1,12,0,0,0,0,0,0,0,b13d10bbebcd
AU,576,1,AU576.1,U576.1,0,7,1,0,0,0,0,1,0,e33afe9b0a35
AU,576,2,AU576.2,U576.2,0,11,0,0,0,0,0,0,0,fd028244053e
AU,576,3,AU576.3,U576.3,0,20,0,0,0,0,0,0,0,722e32247538
AU,576,4,AU576.4,U576.4,0,6,0,0,0,0,0,0,0,7f1f6097d641
AU,576,5,AU576.5,U576.5,0,38,0,0,0,0,0,0,0,cce9d090f256
AU,577,0,AU577.0,U577.0,1,12,0,0,0,0,0,0,0,5dfd2162e874
AU,577,1,AU577.1,U577.1,0,4,0,0,0,0,0,0,0,6856afb9cf27
AU,577,2,AU577.2,U577.2,0,11,0,0,0,0,0,0,0,635a6eeca71b
AU,577,3,AU577.3,U577.3,0,6,0,0,0,0,0,0,0,a144bbcaa7e7
AU,577,4,AU577.4,U577.4,0,36,0,0,0,0,0,0,0,ff2d07684501
AU,577,5,AU577.5,U577.5,0,8,0,0,0,0,0,0,0,474615f05a8e
AU,577,6,AU577.6,U577.6,0,24,0,0,0,1,0,0,0,b865a88d6443
AU,578,0,AU578.0,U578.0,1,12,0,0,0,0,0,0,0,63d9ce7ba682
AU,578,1,AU578.1,U578.1,0,8,0,0,0,0,0,0,0,6410e6596117
AU,578,2,AU578.2,U578.2,0,7,0,0,0,0,0,0,0,254cc3bb5250
AU,578,3,AU578.3,U578.3,0,7,0,0,0,1,0,0,0,462b6995e043
AU,579,0,AU579.0,U579.0,1,12,0,0,0,0,0,0,0,2bb8c5ced864
AU,579,1,AU579.1,U579.1,0,6,0,0,0,0,0,0,0,6b7ec0a0083f
AU,579,2,AU579.2,U579.2,0,24,0,0,0,0,0,0,0,019d95079752
AU,579,3,AU579.3,U579.3,0,16,0,0,0,0,0,0,0,e5011df6bd8d
AU,580,0,AU580.0,U580.0,1,12,0,0,0,0,0,0,0,99b8a3c6f643
AU,580,1,AU580.1,U580.1,0,28,0,0,0,0,0,0,0,70a7b314a5ff
AU,580,2,AU580.2,U580.2,0,10,0,0,0,0,0,0,0,9e8e3454b6e8
AU,580,3,AU580.3,U580.3,0,6,1,0,0,0,0,1,0,71b3e98f8a63
AU,581,0,AU581.0,U581.0,1,11,0,0,0,0,0,0,0,26b36aecbbc6
AU,581,1,AU581.1,U581.1,0,6,0,0,0,0,0,0,0,d60d07d819c3
AU,581,2,AU581.2,U581.2,0,7,0,0,0,0,0,0,0,8454af49b63c
AU,581,3,AU581.3,U581.3,0,5,0,0,0,0,0,0,0,d731c555d7e3
AU,582,0,AU582.0,U582.0,1,8,0,0,0,0,0,0,0,de67b68ac4d9
AU,582,1,AU582.1,U582.1,0,15,0,1,0,0,0,0,0,455d9da7ec39
AU,582,2,AU582.2,U582.2,0,6,0,0,0,0,0,0,0,424b281d44a7
AU,583,0,AU583.0,U583.0,1,12,0,0,0,0,0,0,0,b9fd4f52eb20
AU,583,1,AU583.1,U583.1,0,9,0,0,0,0,0,0,0,77e6bd739213
AU,583,2,AU583.2,U583.2,0,13,0,0,0,0,0,0,0,f0db6897df72
AU,583,3,AU583.3,U583.3,0,7,0,1,0,0,0,0,0,f85e32f02b95
AU,583,4,AU583.4,U583.4,0,6,0,0,0,0,0,0,0,424b281d44a7
AU,583,5,AU583.5,U583.5,0,10,0,0,0,0,0,0,0,9cfce3d59dc4
AU,584,0,AU584.0,U584.0,1,12,0,0,0,0,0,0,0,9135deadbebe
AU,584,1,AU584.1,U584.1,0,11,0,0,0,0,0,0,0,8be7c59d0e43
AU,584,2,AU584.2,U584.2,0,9,0,0,0,0,0,0,0,2955fe635e6e
AU,584,3,AU584.3,U584.3,0,20,1,0,0,0,0,1,0,ad5ac0ac833f
AU,584,4,AU584.4,U584.4,0,7,0,0,0,0,0,0,0,d71667a960c2
AU,585,0,AU585.0,U585.0,1,14,0,0,0,0,0,0,0,01e1439e25c7
AU,585,1,AU585.1,U585.1,0,17,0,0,0,1,0,0,0,a24e7ad584f5
AU,585,2,AU585.2,U585.2,0,9,0,0,0,0,0,0,0,bb1a093ca587
AU,586,0,AU586.0,U586.0,1,11,0,0,0,0,0,0,0,f430ee5fa0b8
AU,586,1,AU586.1,U586.1,0,58,0,0,0,1,0,0,0,baddfa2567ab
AU,586,2,AU586.2,U586.2,0,9,0,0,0,0,0,0,0,b1bb7b673c09
AU,587,0,AU587.0,U587.0,1,12,0,0,0,0,0,0,0,c60b7e0f27b6
AU,587,1,AU587.1,U587.1,0,18,0,0,0,0,0,0,0,ba34cbf1402f
AU,587,2,AU587.2,U587.2,0,16,0,0,0,0,0,0,0,801359f56916
AU,587,3,AU587.3,U587.3,0,12,0,0,0,0,0,0,0,2bb8c45fd0e7
AU,588,0,AU588.0,U588.0,1,12,0,0,0,0,0,0,0,6bab75635195
AU,588,1,AU588.1,U588.1,0,20,0,0,0,1,0,0,0,9fcb0974f4ef
AU,588,2,AU588.2,U588.2,0,7,0,0,0,1,0,0,0,3f4d8a28a9c3
AU,588,3,AU588.3,U588.3,0,6,0,0,0,0,0,0,0,1c7ec6333e66
AU,588,4,AU588.4,U588.4,0,23,0,0,0,0,0,0,0,732c40cd70ec
AU,589,0,AU589.0,U589.0,1,12,0,0,0,0,0,0,0,c3cec75d7899
AU,589,1,AU589.1,U589.1,0,7,0,0,0,0,0,0,0,1703127ec6f2
AU,589,2,AU589.2,U589.2,0,16,0,0,0,1,0,0,0,aa3e906f0497
AU,589,3,AU589.3,U589.3,0,13,0,0,0,0,0,0,0,0d097058b2ff
AU,590,0,AU590.0,U590.0,1,12,0,0,0,0,0,0,0,4ceb0b2c2e3b
AU,590,1,AU590.1,U590.1,0,9,0,0,0,0,1,0,0,48f67676ece7
AU,590,2,AU590.2,U590.2,0,10,0,0,0,0,0,0,0,697d71d42d34
AU,590,3,AU590.3,U590.3,0,15,0,0,0,0,0,0,0,4e52ea1b0e6a
AU,590,4,AU590.4,U590.4,0,15,0,0,0,0,0,0,0,d90325f62c83
AU,591,0,AU591.0,U591.0,1,12,0,0,0,0,0,0,0,5feb622d4794
AU,591,1,AU591.1,U591.1,0,9,0,0,0,0,0,0,0,ecc2a2e30f1e
AU,591,2,AU591.2,U591.2,0,12,0,0,0,1,0,0,0,57fba00e641b
AU,592,0,AU592.0,U592.0,1,12,0,0,0,0,0,0,0,5fde3c2eedf3
AU,592,1,AU592.1,U592.1,0,6,0,0,0,0,0,0,0,3dbf24195b0d
AU,592,2,AU592.2,U592.2,0,4,0,0,0,0,0,0,0,2345ff11c1fc
AU,592,3,AU592.3,U592.3,0,3,0,0,0,0,0,0,0,6bbecfc7405c
AU,592,4,AU592.4,U592.4,0,9,0,0,0,0,0,0,0,b3fc035bff8a
AU,593,0,AU593.0,U593.0,1,12,0,0,0,0,0,0,0,38edbb0feb15
AU,593,1,AU593.1,U593.1,0,6,0,0,0,0,0,0,0,4786d2a48737
AU,593,2,AU593.2,U593.2,0,52,0,0,0,0,0,0,0,0b1c8a20fd36
AU,593,3,AU593.3,U593.3,0,34,0,0,0,0,0,0,0,ed8f378530be
AU,594,0,AU594.0,U594.0,1,12,0,0,0,0,0,0,0,8e1d5591dbc1
AU,594,1,AU594.1,U594.1,0,28,0,0,0,0,0,0,0,4a0a89930ca0
AU,595,0,AU595.0,U595.0,1,12,0,0,0,0,0,0,0,ad72b084771d
AU,595,1,AU595.1,U595.1,0,19,0,0,0,0,0,0,0,a9b14f27c899
AU,595,2,AU595.2,U595.2,0,6,0,0,0,0,0,0,0,e90f9f45754b
AU,595,3,AU595.3,U595.3,0,17,0,0,0,0,0,0,0,a4135d253690
AU,596,0,AU596.0,U596.0,1,12,0,0,0,0,0,0,0,ea90ceff0dde
AU,596,1,AU596.1,U596.1,0,6,0,0,0,0,0,0,0,ad4673b32c85
AU,596,2,AU596.2,U596.2,0,5,0,0,0,0,0,0,0,9ab852a222b0
AU,596,3,AU596.3,U596.3,0,9,0,0,0,0,0,0,0,8c8f9a1108cf
AU,596,4,AU596.4,U596.4,0,4,0,0,0,0,0,0,0,5262dfec00ab
AU,597,0,AU597.0,U507.0,1,12,0,0,0,0,0,0,0,019b76eabc11
AU,597,1,AU597.1,U597.1,0,15,0,0,0,0,0,0,0,be309e309c23
AU,597,2,AU597.2,U597.2,0,18,0,0,0,0,1,0,0,1ff136295023
AU,597,3,AU597.3,U597.3,0,6,0,0,0,0,0,0,0,f57ea51f36d5
AU,598,0,AU598.0,U598.0,1,13,0,0,0,0,0,0,0,edff7480476f
AU,598,1,AU598.1,U598.1,0,6,1,0,0,0,0,0,1,f0b31693ee60
AU,598,2,AU598.2,U598.2,0,31,0,0,0,0,0,0,0,091858bc64b1
AU,598,3,AU598.3,U598.3,0,6,0,0,0,1,0,0,0,7512aeec2b47
AU,598,4,AU598.4,U598.4,0,4,0,0,0,0,0,0,0,2572d9b0f735
AU,598,5,AU598.5,U598.5,0,10,0,0,0,0,0,0,0,1af5126ed233
AU,599,0,AU599.0,U599.0,1,12,0,0,0,0,0,0,0,92ecb5586840
AU,599,1,AU599.1,U599.1,0,7,0,0,0,1,0,0,0,a7232c8c9c8e
AU,599,2,AU599.2,U599.2,0,9,0,0,0,0,0,0,0,a7428a36c7b3
AU,600,0,AU600.0,U600.0,1,12,0,0,0,0,0,0,0,cde6e6b2d43a
AU,600,1,AU600.1,U600.1,0,15,0,0,1,0,0,0,0,57b6ec43e7c0
AU,600,2,AU600.2,U600.2,0,37,0,0,0,0,0,0,0,3303ab755d7f
AU,601,0,AU601.0,U601.0,1,12,0,0,0,0,0,0,0,8935c8e160e9
AU,601,1,AU601.1,U601.1,0,4,0,0,0,0,0,0,0,e033669a51f6
AU,601,2,AU601.2,U601.2,0,9,0,0,0,0,0,0,0,13501221385e
AU,601,3,AU601.3,U601.3,0,35,0,0,0,0,0,0,0,3a05472ea892
AU,601,4,AU601.4,U601.4,0,11,0,0,0,0,0,0,0,8e9f06b91d77
AU,602,0,AU602.0,U602.0,1,12,0,0,0,0,0,0,0,06fab8cf4052
AU,602,1,AU602.1,U602.1,0,5,0,0,0,0,0,0,0,4134f4848296
AU,602,2,AU602.2,U602.2,0,29,0,0,0,0,0,0,0,7bd4f4e964ed
AU,602,3,AU602.3,U602.3,0,19,0,0,0,0,0,0,0,dee4801357e4
AU,602,4,AU602.4,U602.4,0,6,0,0,0,0,0,0,0,f29650621da2
AU,602,5,AU602.5,U602.5,0,4,0,0,0,0,0,0,0,8b742ad0a865
AU,603,0,AU603.0,U603.0,1,12,0,0,0,0,0,0,0,982f5c244688
AU,603,1,AU603.1,U603.1,0,5,0,0,0,0,0,0,0,5df0327923db
AU,603,2,AU603.2,U603.2,0,23,0,0,0,0,0,0,0,5cafcf004e9f
AU,603,3,AU603.3,U603.3,0,24,0,0,0,0,0,0,0,82d7467ce0fa
AU,603,4,AU603.4,U603.4,0,7,0,0,0,0,0,0,0,00d2823d2636
AU,603,5,AU603.5,U603.5,0,7,0,0,0,0,1,0,0,85728576faa5
AU,604,0,AU604.0,U604.0,1,12,0,0,0,0,0,0,0,ff0a41a5cbd6
AU,604,1,AU604.1,U604.1,0,56,0,0,0,0,0,0,0,85a2e5e8a6dd
AU,604,2,AU604.2,U604.2,0,56,0,0,0,1,0,0,0,90df4bf50739
AU,604,3,AU604.3,U604.3,0,61,0,0,0,0,0,0,0,5c7380d2f37c
AU,604,4,AU604.4,U604.4,0,8,0,0,0,0,0,0,0,2718b6a193dd
AU,604,5,AU604.5,U604.5,0,10,0,0,0,0,0,0,0,d607b32f99e2
AU,604,6,AU604.6,U604.6,0,4,0,0,0,0,0,0,0,8021817ee68f
AU,605,0,AU605.0,U605.0,1,7,0,0,0,0,0,0,0,a7b518753d69
AU,605,1,AU605.1,U605.1,0,26,0,0,0,0,0,0,0,d57801c7eefe
AU,605,2,AU605.2,U605.2,0,105,0,0,0,0,1,0,0,6fa868ba013e
AU,605,3,AU605.3,U605.3,0,4,0,0,0,0,0,0,0,0768b0053b56
AU,605,4,AU605.4,U605.4,0,6,0,0,0,0,0,0,0,fece6fa6dcd3
AU,606,0,AU606.0,U606.0,1,7,0,0,0,0,0,0,0,d2be17e97bd1
AU,606,1,AU606.1,U606.1,0,6,0,0,0,0,0,0,0,dbc01b74ae22
AU,606,2,AU606.2,U606.2,0,24,0,0,0,0,0,0,0,41e466b188af
AU,606,3,AU606.3,U606.3,0,53,0,0,0,0,0,0,0,a63e52ab2e66
AU,607,0,AU607.0,U607.0,1,7,0,0,0,0,0,0,0,4c3d0f8c8895
AU,607,1,AU607.1,U607.1,0,14,0,0,0,0,0,0,0,63a38ee55746
AU,608,0,AU608.0,U608.0,1,12,0,0,0,0,0,0,0,d8bd98a059df
AU,608,1,AU608.1,U608.1,0,17,0,1,0,0,0,0,0,00d500b36414
AU,608,2,AU608.2,U608.2,0,24,0,0,0,0,0,0,0,cebd46f49abb
AU,609,0,AU609.0,U609.0,1,12,0,0,0,0,0,0,0,f941b14493d0
AU,609,1,AU609.1,U609.1,0,22,0,0,0,0,0,0,0,f46bdc18611f
AU,610,0,AU610.0,U610.0,1,12,0,0,0,0,0,0,0,e9842cd92e83
AU,610,1,AU610.1,U610.1,0,10,0,0,0,0,0,0,0,00d497a1b97a
AU,610,2,AU610.2,U610.2,0,25,0,0,0,0,0,0,0,4d441a05b572
AU,610,3,AU610.3,U610.3,0,9,0,0,0,1,0,0,0,86bda9c8b78d
AU,610,4,AU610.4,U610.4,0,6,0,0,0,0,0,0,0,59392eb7bfb5
AU,611,0,AU611.0,U611.0,1,12,0,0,0,0,0,0,0,ab5f74417e4f
AU,611,1,AU611.1,U611.1,0,12,0,0,0,0,0,0,0,252f1cbf7edf
AU,611,2,AU611.2,U611.2,0,18,0,0,0,0,0,0,0,1482dcf7b4d3
AU,611,3,AU611.3,U611.3,0,12,0,0,0,0,0,0,0,4ed27c962e55
AU,611,4,AU611.4,U611.4,0,7,0,0,0,0,0,0,0,e306b3c35afb
AU,612,0,AU612.0,U612.0,1,12,0,0,0,0,0,0,0,c6637fe05137
AU,612,1,AU612.1,U612.1,0,10,0,0,0,1,0,0,0,bc4dd216d197
AU,612,2,AU612.2,U612.2,0,20,0,0,0,0,0,0,0,fef681fc0d57
AU,612,3,AU612.3,U612.3,0,7,0,0,0,0,0,0,0,7cb53d863f63
AU,613,0,AU613.0,U613.0,1,12,0,0,0,0,0,0,0,ba2b5e426bff
AU,613,1,AU613.1,U613.1,0,8,0,0,0,0,0,0,0,6af682792c7d
AU,613,2,AU613.2,U613.2,0,4,0,0,0,0,0,0,0,c34621672d1c
AU,613,3,AU613.3,U613.3,0,21,0,0,1,0,0,0,0,138531a09c81
AU,613,4,AU613.4,U613.4,0,4,0,0,0,0,0,0,0,af521660d41a
AU,614,0,AU614.0,U614.0,1,12,0,0,0,0,0,0,0,3f7a5de912da
AU,614,1,AU614.1,U614.1,0,9,0,0,0,1,0,0,0,9a597133d805
AU,614,2,AU614.2,U614.2,0,10,0,0,0,0,0,0,0,e918f2ba4e71
AU,615,0,AU615.0,U615.0,1,12,0,0,0,0,0,0,0,54828f78eeac
AU,615,1,AU615.1,U615.1,0,26,0,0,0,0,0,0,0,a22703222b71
AU,615,2,AU615.2,U615.2,0,8,0,0,0,1,0,0,0,0b1a09d1946d
AU,615,3,AU615.3,U615.3,0,8,0,0,0,0,0,0,0,154f180c3a93
AU,615,4,AU615.4,U615.4,0,4,0,0,0,0,0,0,0,396b8bbfdb18
AU,616,0,AU616.0,U616.0,1,12,0,0,0,0,0,0,0,953b42bf3994
AU,616,1,AU616.1,U616.1,0,31,1,0,0,1,0,1,0,e71a3bc6bcff
AU,616,2,AU616.2,U616.2,0,10,0,0,0,0,0,0,0,4284f2429abb
AU,616,3,AU616.3,U616.3,0,4,0,0,0,0,0,0,0,b6463dd9f30d
AU,617,0,AU617.0,U617.0,1,12,0,0,0,0,0,0,0,f3228cb27148
AU,617,1,AU617.1,U617.1,0,36,0,0,0,0,0,0,0,00d80c4db2c7
AU,617,2,AU617.2,U617.2,0,59,0,0,0,0,0,0,0,ea88b5b29233
AU,618,0,AU618.0,U618.0,1,11,0,0,0,0,0,0,0,519a258b6bbc
AU,618,1,AU618.1,U618.1,0,7,0,0,0,0,0,0,0,40db0a4a598f
AU,618,2,AU618.2,U618.2,0,77,0,0,0,0,0,0,0,74a26fc9bf4f
AU,618,3,AU618.3,U618.3,0,15,0,0,0,0,0,0,0,8b7ba3e743f3
AU,618,4,AU618.4,U618.4,0,9,0,0,0,0,0,0,0,b93995994b4a
AU,619,0,AU619.0,U619.0,1,12,0,0,0,0,0,0,0,c8bab0a49636
AU,619,1,AU619.1,U619.1,0,8,0,0,0,0,0,0,0,0aeb9550aaa8
AU,619,2,AU619.2,U619.2,0,7,0,0,0,0,0,0,0,ec40d1ad7d77
