jd_tt,year,month,day,date_julian_cal,weekday,kind,umbral_mag,penumbral_mag,beta_deg,delta_t_s,umbral_duration_h,irish_site,moon_alt_deg,frac_umbral_visible,visible_from_ireland
2050007.9375,900,8,13,0900-08-13,3,total,1.3226,2.2953,0.3149,2230.0,3.39,,-90.0,0.0,False
2050184.95567,901,2,6,0901-02-06,5,total,1.1494,2.2466,0.3398,2223.0,3.59,,-90.0,0.0,False
2050362.54811,901,8,3,0901-08-03,1,total,1.0661,2.0771,0.4286,2223.0,3.32,Clonmacnoise,19.0,1.0,True
2050539.21332,902,1,26,0902-01-26,2,penumbral,-0.0697,0.9737,1.0152,2217.0,0.0,,,0.0,False
2050687.33058,902,6,23,0902-06-23,3,penumbral,-1.0136,0.0679,1.4095,2217.0,0.0,,,0.0,False
2050716.90078,902,7,23,0902-07-23,5,penumbral,-0.4433,0.6213,1.1538,2217.0,0.0,,,0.0,False
2050864.30575,902,12,17,0902-12-17,5,partial umbral,0.027,1.0181,1.0351,2217.0,0.59,Iona,22.2,1.0,True
2051041.35879,903,6,12,0903-06-12,0,partial umbral,0.3454,1.4322,0.7322,2210.0,2.3,,-90.0,0.0,False
2051218.94436,903,12,7,0903-12-07,3,total,1.2088,2.2184,0.3636,2210.0,3.35,,-90.0,0.0,False
2051395.50705,904,6,1,0904-06-01,5,total,1.8156,2.8619,0.0196,2204.0,3.81,Clonmacnoise,13.2,0.96,True
2051573.41349,904,11,25,0904-11-25,0,total,1.227,2.29,0.3218,2204.0,3.52,Clonmacnoise,55.0,1.0,True
2051749.95229,905,5,21,0905-05-21,2,partial umbral,0.5227,1.5146,0.7328,2197.0,2.52,,-90.0,0.0,False
2051927.58324,905,11,15,0905-11-15,5,penumbral,-0.137,0.9774,0.9701,2197.0,0.0,,,0.0,False
2052075.32306,906,4,11,0906-04-11,5,penumbral,-0.0773,0.8912,1.0964,2191.0,0.0,,,0.0,False
2052104.61974,906,5,11,0906-05-11,0,penumbral,-0.7395,0.2227,1.4677,2191.0,0.0,,,0.0,False
2052251.80954,906,10,5,0906-10-05,0,penumbral,-0.457,0.6414,1.139,2191.0,0.0,,,0.0,False
2052429.96543,907,4,1,0907-04-01,3,total,1.1913,2.1967,0.3672,2184.0,3.4,,-90.0,0.0,False
2052606.04919,907,9,24,0907-09-24,4,partial umbral,0.9776,2.018,0.4613,2184.0,3.27,,-90.0,0.0,False
2052784.36694,908,3,20,0908-03-20,0,total,1.1373,2.2024,0.3601,2178.0,3.53,Clonmacnoise,23.7,0.68,True
2052960.58476,908,9,13,0908-09-13,2,total,1.4154,2.4034,0.2574,2178.0,3.46,Clonmacnoise,33.9,1.0,True
2053138.4657,909,3,9,0909-03-09,4,penumbral,-0.2714,0.8362,1.0289,2172.0,0.0,,,0.0,False
2053315.26904,909,9,2,0909-09-02,6,partial umbral,0.1455,1.1193,0.9716,2172.0,1.36,,-90.0,0.0,False
2053462.78206,910,1,28,0910-01-28,0,penumbral,-0.1925,0.8925,1.0278,2165.0,0.0,,,0.0,False
2053640.49002,910,7,24,0910-07-24,2,partial umbral,0.1607,1.1858,0.8925,2165.0,1.52,Clonmacnoise,15.6,1.0,True
2053817.12398,911,1,17,0911-01-17,4,total,1.2121,2.241,0.3486,2159.0,3.42,,-90.0,0.0,False
2053994.76029,911,7,14,0911-07-14,0,total,1.5063,2.5821,0.1659,2159.0,3.83,,-90.0,0.0,False
2054171.71009,912,1,7,0912-01-07,2,total,1.2672,2.2595,0.3415,2152.0,3.34,Clonmacnoise,49.6,1.0,True
2054348.80027,912,7,2,0912-07-02,4,partial umbral,0.7613,1.8526,0.5249,2152.0,3.21,,-90.0,0.0,False
2054526.36357,912,12,26,0912-12-26,6,partial umbral,0.0385,1.0388,1.0161,2152.0,0.72,Armagh,33.8,1.0,True
2054673.41791,913,5,22,0913-05-22,6,penumbral,-0.6904,0.3404,1.3247,2146.0,0.0,,,0.0,False
2054702.89801,913,6,21,0913-06-21,1,penumbral,-0.5678,0.4902,1.2212,2146.0,0.0,,,0.0,False
2054851.27237,913,11,16,0913-11-16,2,penumbral,-0.2146,0.8648,1.0503,2146.0,0.0,,,0.0,False
2055027.93866,914,5,12,0914-05-12,4,partial umbral,0.8206,1.8011,0.5826,2140.0,2.97,,-90.0,0.0,False
2055205.36424,914,11,5,0914-11-05,6,partial umbral,0.9801,2.1014,0.4116,2140.0,3.48,Clonmacnoise,44.1,1.0,True
2055382.63412,915,5,2,0915-05-02,2,total,1.599,2.5617,0.1653,2134.0,3.5,Clonmacnoise,19.5,0.92,True
2055559.33203,915,10,25,0915-10-25,3,total,1.3943,2.5073,0.2109,2134.0,3.8,Armagh,36.1,0.96,True
2055737.31382,916,4,20,0916-04-20,6,partial umbral,0.2137,1.2034,0.9067,2127.0,1.67,,-90.0,0.0,False
2055913.49153,916,10,13,0916-10-13,0,partial umbral,0.1616,1.2216,0.8727,2127.0,1.54,Clonmacnoise,45.2,1.0,True
2056062.22125,917,3,11,0917-03-11,2,penumbral,-0.1336,0.9493,0.9888,2121.0,0.0,,,0.0,False
2056238.56934,917,9,4,0917-09-04,4,penumbral,-0.0672,0.9103,1.0853,2121.0,0.0,,,0.0,False
2056267.96023,917,10,3,0917-10-03,5,penumbral,-0.9761,0.0264,1.5568,2121.0,0.0,,,0.0,False
2056416.25626,918,2,28,0918-02-28,6,total,1.1378,2.2512,0.3346,2115.0,3.66,Armagh,9.6,0.16,True
2056593.2637,918,8,24,0918-08-24,1,total,1.2222,2.199,0.369,2115.0,3.33,,-90.0,0.0,False
2056770.27815,919,2,17,0919-02-17,3,total,1.2034,2.295,0.3149,2108.0,3.63,Armagh,17.5,0.4,True
2056947.8577,919,8,14,0919-08-14,6,total,1.1725,2.1894,0.3692,2108.0,3.42,,-90.0,0.0,False
2057124.55758,920,2,7,0920-02-07,1,penumbral,-0.0294,1.0084,0.9984,2102.0,0.0,,,0.0,False
2057302.18705,920,8,2,0920-08-02,3,penumbral,-0.3225,0.7475,1.0884,2102.0,0.0,,,0.0,False
2057449.67535,920,12,28,0920-12-28,4,partial umbral,0.022,1.0122,1.0383,2102.0,0.54,Clonmacnoise,45.4,1.0,True
2057626.62543,921,6,23,0921-06-23,6,partial umbral,0.1869,1.2728,0.8114,2096.0,1.73,Clonmacnoise,12.1,0.92,True
2057804.31083,921,12,17,0921-12-17,1,total,1.2024,2.214,0.3658,2096.0,3.35,Armagh,35.4,1.0,True
2057980.79027,922,6,12,0922-06-12,3,total,1.6672,2.7097,0.0968,2090.0,3.78,,-90.0,0.0,False
2058158.7663,922,12,7,0922-12-07,6,total,1.23,2.2967,0.3184,2090.0,3.53,Clonmacnoise,38.7,1.0,True
2058335.25477,923,6,1,0923-06-01,0,partial umbral,0.6657,1.6539,0.6586,2083.0,2.77,,-90.0,0.0,False
2058512.91967,923,11,26,0923-11-26,3,penumbral,-0.1271,0.9903,0.9629,2083.0,0.0,,,0.0,False
2058660.64465,924,4,22,0924-04-22,4,penumbral,-0.1884,0.7787,1.1574,2077.0,0.0,,,0.0,False
2058689.93238,924,5,21,0924-05-21,5,penumbral,-0.611,0.3494,1.3973,2077.0,0.0,,,0.0,False
2058837.13235,924,10,15,0924-10-15,5,penumbral,-0.5014,0.5977,1.1635,2077.0,0.0,,,0.0,False
2059015.28253,925,4,11,0925-04-11,1,total,1.084,2.0897,0.4235,2071.0,3.32,,-90.0,0.0,False
2059191.38354,925,10,4,0925-10-04,2,partial umbral,0.9251,1.9654,0.4904,2071.0,3.21,Clonmacnoise,35.6,1.0,True
2059369.67136,926,4,1,0926-04-01,6,total,1.2373,2.3024,0.3083,2065.0,3.62,Clonmacnoise,28.0,0.96,True
2059545.92581,926,9,24,0926-09-24,0,total,1.4811,2.4703,0.2213,2065.0,3.48,,-90.0,0.0,False
2059723.76329,927,3,21,0927-03-21,3,penumbral,-0.1792,0.9259,0.9835,2059.0,0.0,,,0.0,False
2059900.60584,927,9,14,0927-09-14,5,partial umbral,0.2196,1.1971,0.9287,2059.0,1.66,Clonmacnoise,33.8,1.0,True
2060048.1144,928,2,8,0928-02-08,5,penumbral,-0.2216,0.8578,1.0467,2053.0,0.0,,,0.0,False
2060225.79043,928,8,4,0928-08-04,1,partial umbral,0.0297,1.0606,0.9563,2053.0,0.67,,-90.0,0.0,False
2060402.47721,929,1,27,0929-01-27,2,total,1.1942,2.2181,0.3605,2046.0,3.4,Clonmacnoise,53.0,1.0,True
2060580.03784,929,7,24,0929-07-24,5,total,1.358,2.4383,0.2382,2046.0,3.77,,-90.0,0.0,False
2060757.07518,930,1,17,0930-01-17,0,total,1.2835,2.2733,0.3334,2040.0,3.35,,-90.0,0.0,False
2060934.06948,930,7,13,0930-07-13,2,partial umbral,0.9157,2.0078,0.4493,2040.0,3.42,,-90.0,0.0,False
2061111.72939,931,1,7,0931-01-07,5,partial umbral,0.0445,1.0454,1.0109,2034.0,0.77,Clonmacnoise,34.7,1.0,True
2061258.70828,931,6,3,0931-06-03,5,penumbral,-0.8171,0.2095,1.3965,2034.0,0.0,,,0.0,False
2061288.17902,931,7,2,0931-07-02,6,penumbral,-0.4149,0.6406,1.148,2034.0,0.0,,,0.0,False
2061436.61908,931,11,28,0931-11-28,1,penumbral,-0.2323,0.8512,1.0554,2034.0,0.0,,,0.0,False
2061613.24665,932,5,22,0932-05-22,2,partial umbral,0.6943,1.6711,0.6542,2028.0,2.78,,-90.0,0.0,False
2061790.69492,932,11,16,0932-11-16,5,partial umbral,0.9561,2.0802,0.4223,2028.0,3.46,Clonmacnoise,48.6,1.0,True
2061967.94945,933,5,12,0933-05-12,0,total,1.7253,2.6866,0.0952,2022.0,3.53,,-90.0,0.0,False
2062144.66177,933,11,5,0933-11-05,2,total,1.423,2.5364,0.197,2022.0,3.81,Clonmacnoise,50.6,1.0,True
2062322.62504,934,5,2,0934-05-02,5,partial umbral,0.3284,1.3188,0.8417,2016.0,2.05,Clonmacnoise,19.0,1.0,True
2062498.83242,934,10,25,0934-10-25,6,partial umbral,0.1985,1.258,0.8563,2016.0,1.69,Clonmacnoise,6.6,0.16,True
2062647.526,935,3,23,0935-03-23,1,penumbral,-0.2276,0.8547,1.0335,2010.0,0.0,,,0.0,False
2062823.90714,935,9,15,0935-09-15,2,penumbral,-0.1375,0.8417,1.1254,2010.0,0.0,,,0.0,False
2062853.30956,935,10,14,0935-10-14,3,penumbral,-0.9298,0.0731,1.5351,2010.0,0.0,,,0.0,False
2063001.55816,936,3,11,0936-03-11,5,total,1.0578,2.1676,0.3747,2004.0,3.58,Clonmacnoise,37.6,1.0,True
2063178.59451,936,9,4,0936-09-04,0,total,1.1324,2.1135,0.4169,2004.0,3.26,Clonmacnoise,30.7,1.0,True
2063355.59571,937,2,28,0937-02-28,2,total,1.2698,2.3553,0.2838,1998.0,3.67,Clonmacnoise,42.7,1.0,True
2063533.17053,937,8,24,0937-08-24,4,total,1.2702,2.2934,0.3147,1998.0,3.5,,-90.0,0.0,False
2063709.8981,938,2,17,0938-02-17,6,partial umbral,0.0206,1.0523,0.9765,1992.0,0.55,,-90.0,0.0,False
2063887.47661,938,8,13,0938-08-13,1,penumbral,-0.2096,0.866,1.0275,1992.0,0.0,,,0.0,False
2064035.04346,939,1,8,0939-01-08,2,partial umbral,0.0136,1.0025,1.0434,1986.0,0.42,,-90.0,0.0,False
2064211.89464,939,7,4,0939-07-04,4,partial umbral,0.0339,1.1191,0.8882,1986.0,0.75,,-90.0,0.0,False
2064389.67675,939,12,29,0939-12-29,0,total,1.1962,2.2094,0.3679,1986.0,3.35,Clonmacnoise,54.8,1.0,True
2064566.07526,940,6,22,0940-06-22,1,total,1.5207,2.5599,0.1733,1980.0,3.73,,-90.0,0.0,False
2064744.11928,940,12,17,0940-12-17,4,total,1.2316,2.3014,0.3159,1980.0,3.54,,-90.0,0.0,False
2064920.5576,941,6,12,0941-06-12,6,partial umbral,0.809,1.7941,0.5836,1974.0,2.98,Clonmacnoise,11.8,1.0,True
2065098.25699,941,12,6,0941-12-06,1,penumbral,-0.1188,1.0009,0.9568,1974.0,0.0,,,0.0,False
2065245.96217,942,5,3,0942-05-03,2,penumbral,-0.3083,0.6579,1.2229,1968.0,0.0,,,0.0,False
2065275.24369,942,6,1,0942-06-01,3,penumbral,-0.4795,0.4799,1.3247,1968.0,0.0,,,0.0,False
2065422.46138,942,10,26,0942-10-26,3,penumbral,-0.5337,0.5658,1.1821,1968.0,0.0,,,0.0,False
2065600.59462,943,4,23,0943-04-23,0,partial umbral,0.9668,1.9733,0.4845,1962.0,3.21,Clonmacnoise,22.8,1.0,True
2065776.72387,943,10,16,0943-10-16,1,partial umbral,0.8843,1.9242,0.5136,1962.0,3.15,Clonmacnoise,32.8,1.0,True
2065954.96981,944,4,11,0944-04-11,4,total,1.3486,2.414,0.2509,1956.0,3.7,,-90.0,0.0,False
2066131.27259,944,10,4,0944-10-04,5,total,1.5348,2.5252,0.1917,1956.0,3.5,Armagh,17.6,0.4,True
2066309.05355,945,3,31,0945-03-31,1,penumbral,-0.0711,1.0312,0.9306,1951.0,0.0,,,0.0,False
2066485.94833,945,9,24,0945-09-24,3,partial umbral,0.2806,1.262,0.8929,1951.0,1.86,,-90.0,0.0,False
2066633.44131,946,2,18,0946-02-18,3,penumbral,-0.2632,0.81,1.0725,1945.0,0.0,,,0.0,False
2066811.09478,946,8,15,0946-08-15,6,penumbral,-0.0911,0.946,1.0144,1945.0,0.0,,,0.0,False
2066987.82544,947,2,8,0947-02-08,1,total,1.1638,2.1823,0.3793,1939.0,3.36,Clonmacnoise,20.9,0.52,True
2067165.31933,947,8,4,0947-08-04,3,total,1.2193,2.3042,0.3053,1939.0,3.68,Clonmacnoise,5.2,0.04,True
2067342.43695,948,1,28,0948-01-28,5,total,1.308,2.2951,0.3207,1933.0,3.36,Clonmacnoise,49.6,1.0,True
2067519.34127,948,7,23,0948-07-23,0,total,1.0656,2.1588,0.3758,1933.0,3.58,Clonmacnoise,6.4,0.08,True
2067697.09309,949,1,17,0949-01-17,3,partial umbral,0.0545,1.0554,1.0035,1927.0,0.85,,-90.0,0.0,False
2067843.99804,949,6,13,0949-06-13,3,penumbral,-0.947,0.0758,1.4703,1927.0,0.0,,,0.0,False
2067873.46204,949,7,12,0949-07-12,4,penumbral,-0.2635,0.7901,1.0751,1927.0,0.0,,,0.0,False
2068021.96728,949,12,8,0949-12-08,6,penumbral,-0.2448,0.8422,1.058,1927.0,0.0,,,0.0,False
2068198.55296,950,6,3,0950-06-03,1,partial umbral,0.5627,1.5366,0.7287,1921.0,2.55,Clonmacnoise,12.3,1.0,True
2068376.02888,950,11,27,0950-11-27,3,partial umbral,0.94,2.0663,0.4293,1921.0,3.44,,-90.0,0.0,False
2068553.26261,951,5,23,0951-05-23,5,total,1.8556,2.8163,0.0227,1916.0,3.54,,-90.0,0.0,False
2068729.99552,951,11,16,0951-11-16,0,total,1.4444,2.5579,0.1867,1916.0,3.81,,-90.0,0.0,False
2068907.93318,952,5,12,0952-05-12,3,partial umbral,0.4483,1.4399,0.7741,1910.0,2.36,,-90.0,0.0,False
2069084.17817,952,11,4,0952-11-04,4,partial umbral,0.2268,1.2854,0.8444,1910.0,1.79,,-90.0,0.0,False
2069232.82436,953,4,2,0953-04-02,6,penumbral,-0.3336,0.7482,1.0841,1904.0,0.0,,,0.0,False
2069409.2503,953,9,25,0953-09-25,0,penumbral,-0.1971,0.7841,1.1593,1904.0,0.0,,,0.0,False
2069438.66403,953,10,25,0953-10-25,2,penumbral,-0.8938,0.1094,1.5187,1904.0,0.0,,,0.0,False
2069586.85398,954,3,22,0954-03-22,3,partial umbral,0.9647,2.0708,0.4214,1898.0,3.48,,-90.0,0.0,False
2069763.93057,954,9,15,0954-09-15,5,total,1.0548,2.0406,0.4578,1898.0,3.2,,-90.0,0.0,False
2069940.90773,955,3,11,0955-03-11,0,total,1.3497,2.4291,0.2459,1892.0,3.71,,-90.0,0.0,False
2070118.48848,955,9,4,0955-09-04,2,total,1.3551,2.3846,0.2673,1892.0,3.57,Clonmacnoise,30.7,1.0,True
2070295.23377,956,2,28,0956-02-28,4,partial umbral,0.0822,1.1077,0.9482,1887.0,1.08,,-90.0,0.0,False
2070472.77012,956,8,24,0956-08-24,0,penumbral,-0.1061,0.9753,0.9717,1887.0,0.0,,,0.0,False
2070620.40862,957,1,18,0957-01-18,0,penumbral,-0.0013,0.986,1.0521,1881.0,0.0,,,0.0,False
2070797.16646,957,7,14,0957-07-14,2,penumbral,-0.1133,0.9717,0.9625,1881.0,0.0,,,0.0,False
2070975.03977,958,1,8,0958-01-08,5,total,1.1844,2.1986,0.3732,1875.0,3.35,,-90.0,0.0,False
2071151.3625,958,7,3,0958-07-03,6,total,1.3771,2.4137,0.2487,1875.0,3.65,Clonmacnoise,6.1,0.08,True
2071329.47054,958,12,28,0958-12-28,2,total,1.2359,2.308,0.3122,1875.0,3.56,Clonmacnoise,59.6,1.0,True
2071505.86149,959,6,23,0959-06-23,4,partial umbral,0.9513,1.9339,0.5085,1870.0,3.14,,-90.0,0.0,False
2071683.59434,959,12,18,0959-12-18,0,penumbral,-0.1109,1.0104,0.9512,1870.0,0.0,,,0.0,False
2071831.27625,960,5,13,0960-05-13,0,penumbral,-0.4353,0.5307,1.2917,1864.0,0.0,,,0.0,False
2071860.5542,960,6,12,0960-06-12,2,penumbral,-0.3464,0.6126,1.2509,1864.0,0.0,,,0.0,False
2072007.79619,960,11,6,0960-11-06,2,penumbral,-0.5544,0.5448,1.1953,1864.0,0.0,,,0.0,False
2072185.90061,961,5,3,0961-05-03,5,partial umbral,0.8375,1.8452,0.5515,1858.0,3.07,,-90.0,0.0,False
2072362.07057,961,10,26,0961-10-26,6,partial umbral,0.8561,1.8955,0.5302,1858.0,3.1,,-90.0,0.0,False
2072540.26165,962,4,22,0962-04-22,2,total,1.4726,2.5384,0.1876,1853.0,3.77,,-90.0,0.0,False
2072716.62527,962,10,16,0962-10-16,4,total,1.5759,2.5674,0.169,1853.0,3.5,Clonmacnoise,46.1,1.0,True
2072894.33849,963,4,11,0963-04-11,6,partial umbral,0.0483,1.1481,0.8722,1847.0,0.9,,-90.0,0.0,False
2073071.29606,963,10,5,0963-10-05,1,partial umbral,0.3293,1.3146,0.8639,1847.0,2.0,Armagh,17.2,0.64,True
2073218.76452,964,3,1,0964-03-01,2,penumbral,-0.3139,0.7529,1.1032,1842.0,0.0,,,0.0,False
2073396.40201,964,8,25,0964-08-25,4,penumbral,-0.2043,0.8392,1.0681,1842.0,0.0,,,0.0,False
2073573.1704,965,2,18,0965-02-18,6,total,1.1252,2.1381,0.4026,1836.0,3.33,,-90.0,0.0,False
2073750.60413,965,8,15,0965-08-15,2,total,1.0885,2.1784,0.3683,1836.0,3.58,Clonmacnoise,22.7,1.0,True
2073927.79418,966,2,8,0966-02-08,4,total,1.3432,2.3272,0.302,1830.0,3.38,Clonmacnoise,26.5,0.72,True
2074104.61808,966,8,4,0966-08-04,6,total,1.2052,2.2998,0.3072,1830.0,3.7,Clonmacnoise,19.8,1.0,True
2074282.45223,967,1,28,0967-01-28,1,partial umbral,0.0741,1.0749,0.9908,1825.0,0.99,Clonmacnoise,45.4,1.0,True
2074458.75028,967,7,24,0967-07-24,3,penumbral,-0.1215,0.9306,1.0065,1825.0,0.0,,,0.0,False
2074607.31393,967,12,19,0967-12-19,4,penumbral,-0.2594,0.8303,1.062,1825.0,0.0,,,0.0,False
2074783.86002,968,6,13,0968-06-13,6,partial umbral,0.4316,1.4032,0.8031,1819.0,2.28,,-90.0,0.0,False
2074961.36368,968,12,7,0968-12-07,1,partial umbral,0.9263,2.0539,0.4354,1819.0,3.43,Armagh,48.0,1.0,True
2075138.57321,969,6,3,0969-06-03,4,total,1.8013,2.7619,0.053,1814.0,3.54,Clonmacnoise,12.9,1.0,True
2075315.33302,969,11,26,0969-11-26,5,total,1.4593,2.5719,0.1798,1814.0,3.81,Armagh,43.0,1.0,True
2075493.23699,970,5,23,0970-05-23,1,partial umbral,0.5766,1.5702,0.7021,1808.0,2.63,,-90.0,0.0,False
2075669.52864,970,11,16,0970-11-16,3,partial umbral,0.2467,1.3038,0.837,1808.0,1.86,Clonmacnoise,55.5,1.0,True
2075818.11538,971,4,13,0971-04-13,4,penumbral,-0.4538,0.6275,1.1416,1803.0,0.0,,,0.0,False
2075847.66911,971,5,13,0971-05-13,6,penumbral,-0.9603,0.0899,1.4348,1803.0,0.0,,,0.0,False
2075994.59972,971,10,7,0971-10-07,6,penumbral,-0.244,0.7392,1.186,1803.0,0.0,,,0.0,False
2076024.02376,971,11,5,0971-11-05,0,penumbral,-0.8681,0.1352,1.5077,1803.0,0.0,,,0.0,False
2076172.14364,972,4,1,0972-04-01,1,partial umbral,0.8584,1.9608,0.4745,1797.0,3.35,,-90.0,0.0,False
2076349.27136,972,9,25,0972-09-25,3,partial umbral,0.9883,1.9788,0.4924,1797.0,3.14,Armagh,13.2,0.32,True
2076526.21494,973,3,21,0973-03-21,5,total,1.4415,2.5146,0.2017,1792.0,3.75,,-90.0,0.0,False
2076703.81088,973,9,15,0973-09-15,1,total,1.4284,2.4645,0.2262,1792.0,3.61,Clonmacnoise,8.5,0.16,True
2076880.56429,974,3,11,0974-03-11,3,partial umbral,0.1564,1.1756,0.9131,1786.0,1.47,Clonmacnoise,38.9,1.0,True
2077058.06868,974,9,4,0974-09-04,5,penumbral,-0.0142,1.0731,0.9221,1786.0,0.0,,,0.0,False
2077205.77058,975,1,30,0975-01-30,6,penumbral,-0.023,0.9623,1.0645,1781.0,0.0,,,0.0,False
2077382.44236,975,7,25,0975-07-25,0,penumbral,-0.2524,0.8326,1.033,1781.0,0.0,,,0.0,False
2077560.40003,976,1,19,0976-01-19,3,total,1.1676,2.1826,0.3812,1776.0,3.34,Clonmacnoise,47.4,1.0,True
2077736.65343,976,7,14,0976-07-14,5,total,1.2399,2.2743,0.3212,1776.0,3.55,Clonmacnoise,14.3,0.64,True
2077914.81947,977,1,8,0977-01-08,1,total,1.2442,2.318,0.3065,1770.0,3.57,Clonmacnoise,27.8,0.72,True
2078091.16697,977,7,3,0977-07-03,2,total,1.0912,2.072,0.434,1770.0,3.27,,-90.0,0.0,False
2078268.93061,977,12,28,0977-12-28,5,penumbral,-0.1009,1.0211,0.9448,1770.0,0.0,,,0.0,False
2078416.58784,978,5,25,0978-05-25,6,penumbral,-0.5668,0.3995,1.3624,1765.0,0.0,,,0.0,False
2078445.86527,978,6,23,0978-06-23,0,penumbral,-0.215,0.7443,1.1775,1765.0,0.0,,,0.0,False
2078593.13484,978,11,17,0978-11-17,0,penumbral,-0.5676,0.5308,1.205,1765.0,0.0,,,0.0,False
2078771.20298,979,5,14,0979-05-14,3,partial umbral,0.7022,1.7116,0.621,1759.0,2.88,,-90.0,0.0,False
2078947.42221,979,11,6,0979-11-06,4,partial umbral,0.8381,1.8765,0.5416,1759.0,3.07,Clonmacnoise,51.2,1.0,True
2079125.54808,980,5,3,0980-05-03,1,total,1.6068,2.6734,0.1193,1754.0,3.83,Clonmacnoise,18.8,1.0,True
2079301.98265,980,10,26,0980-10-26,2,total,1.6071,2.5996,0.1517,1754.0,3.51,,-90.0,0.0,False
2079479.61717,981,4,22,0981-04-22,5,partial umbral,0.1814,1.2787,0.8074,1749.0,1.72,Clonmacnoise,20.3,1.0,True
2079656.64896,981,10,16,0981-10-16,0,partial umbral,0.3664,1.3555,0.8414,1749.0,2.1,Clonmacnoise,42.1,1.0,True
2079804.08106,982,3,12,0982-03-12,0,penumbral,-0.3802,0.68,1.1422,1743.0,0.0,,,0.0,False
2079981.71457,982,9,6,0982-09-06,3,penumbral,-0.3042,0.7459,1.1146,1743.0,0.0,,,0.0,False
2080011.22501,982,10,5,0982-10-05,4,penumbral,-1.0093,0.0192,1.5287,1743.0,0.0,,,0.0,False
2080158.50976,983,3,2,0983-03-02,5,total,1.0727,2.0798,0.4337,1738.0,3.27,Clonmacnoise,41.6,1.0,True
2080335.89348,983,8,26,0983-08-26,0,partial umbral,0.9687,2.0636,0.4256,1738.0,3.46,,-90.0,0.0,False
2080513.14681,984,2,19,0984-02-19,2,total,1.3889,2.3698,0.2775,1733.0,3.41,,-90.0,0.0,False
2080689.89958,984,8,14,0984-08-14,4,total,1.3356,2.4318,0.2429,1733.0,3.79,,-90.0,0.0,False
2080867.80711,985,2,8,0985-02-08,0,partial umbral,0.1019,1.1022,0.9735,1728.0,1.16,Clonmacnoise,12.9,0.84,True
2081044.04241,985,8,3,0985-08-03,1,partial umbral,0.0144,1.0654,0.9405,1728.0,0.47,,-90.0,0.0,False
2081192.66007,985,12,30,0985-12-30,3,penumbral,-0.2733,0.8184,1.0658,1728.0,0.0,,,0.0,False
2081369.1675,986,6,24,0986-06-24,4,partial umbral,0.3001,1.2701,0.8777,1722.0,1.93,,-90.0,0.0,False
2081546.69883,986,12,19,0986-12-19,0,partial umbral,0.914,2.0421,0.4411,1722.0,3.42,Clonmacnoise,52.2,1.0,True
2081723.88362,987,6,14,0987-06-14,2,total,1.665,2.6263,0.1285,1717.0,3.52,,-90.0,0.0,False
2081900.67299,987,12,8,0987-12-08,4,total,1.4706,2.5818,0.1749,1717.0,3.81,Clonmacnoise,55.7,1.0,True
2082078.53852,988,6,3,0988-06-03,0,partial umbral,0.7084,1.7043,0.6285,1712.0,2.86,Clonmacnoise,13.6,1.0,True
2082254.88229,988,11,26,0988-11-26,1,partial umbral,0.2612,1.3165,0.8323,1712.0,1.9,Iona,4.9,0.08,True
2082403.40116,989,4,23,0989-04-23,2,penumbral,-0.5834,0.4977,1.2035,1707.0,0.0,,,0.0,False
2082432.95367,989,5,23,0989-05-23,4,penumbral,-0.8309,0.2214,1.3638,1707.0,0.0,,,0.0,False
2082579.95402,989,10,17,0989-10-17,4,penumbral,-0.2805,0.7046,1.2068,1707.0,0.0,,,0.0,False
2082609.38685,989,11,15,0989-11-15,5,penumbral,-0.8494,0.1536,1.5004,1707.0,0.0,,,0.0,False
2082757.42761,990,4,12,0990-04-12,6,partial umbral,0.74,1.8387,0.5338,1701.0,3.17,Clonmacnoise,22.9,0.96,True
2082934.61757,990,10,7,0990-10-07,2,partial umbral,0.9347,1.9299,0.5198,1701.0,3.09,Clonmacnoise,43.3,1.0,True
2083111.51741,991,4,2,0991-04-02,4,total,1.5449,2.6118,0.1514,1696.0,3.78,Clonmacnoise,29.4,1.0,True
2083289.13788,991,9,26,0991-09-26,6,total,1.4903,2.5328,0.1914,1696.0,3.65,,-90.0,0.0,False
2083465.89011,992,3,21,0992-03-21,1,partial umbral,0.2421,1.2552,0.8716,1691.0,1.8,,-90.0,0.0,False
2083643.37249,992,9,14,0992-09-14,3,partial umbral,0.0656,1.1587,0.8789,1691.0,1.03,Armagh,19.3,1.0,True
2083791.12749,993,2,9,0993-02-09,4,penumbral,-0.0562,0.927,1.0831,1686.0,0.0,,,0.0,False
2083820.50566,993,3,11,0993-03-11,6,penumbral,-0.9423,0.0359,1.5736,1686.0,0.0,,,0.0,False
2083967.72299,993,8,5,0993-08-05,6,penumbral,-0.3818,0.7037,1.099,1686.0,0.0,,,0.0,False
2084145.75541,994,1,30,0994-01-30,2,total,1.141,2.1563,0.3945,1681.0,3.33,Clonmacnoise,35.9,1.0,True
2084321.94891,994,7,25,0994-07-25,3,total,1.111,2.1437,0.3898,1681.0,3.44,,-90.0,0.0,False
2084500.16394,995,1,19,0995-01-19,6,total,1.261,2.336,0.2968,1676.0,3.59,,-90.0,0.0,False
2084676.47561,995,7,14,0995-07-14,0,total,1.2247,2.2043,0.3624,1676.0,3.37,Clonmacnoise,14.7,0.88,True
2084854.26498,996,1,8,0996-01-08,3,penumbral,-0.0875,1.0344,0.9372,1671.0,0.0,,,0.0,False
